Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,44190-,-,Walhaan,E Walsh,Ciaran Murphy,12,7,11.8,N,N,Y,N,120,87,1m 7f 110y,8,-, Good,130,0,23,3,7,N,Jump,Turf,100
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,P/0,0,Fanta Magic,R P Geoghegan,N Lee,35,7,10.9,N,N,N,N,-,17,1m 7f 110y,8,-, Good,85,0,-3,4,8,N,Jump,Turf,71
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,45-1,1,Bowmore,Rachael Blackmore,H De Bromhead,19,5,11.8,N,N,N,N,119,178,1m 7f 110y,8,-, Good,125,0,4,5,6,N,Jump,Turf,98
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,124-126,6,Extrapolation,D F O'Regan,R O'Brien,33,6,11.2,N,N,N,N,-,183,1m 7f 110y,8,-, Good,139,0,-10,6,4,N,Jump,Turf,117
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,126-,-,This Songisforyou,D Meyler,E Mullins,156,5,11.2,N,N,N,N,-,182,1m 7f 110y,8,-, Good,0,0,-9,7,5,N,Jump,Turf,-
Roscommon,20230710,18:38,SuperValu Co. Roscommon Ladies Day Novice Hurdle,-,23-11,1,Lucid Dreams,Mr H C Swan,J P Ryan,28,8,11.12,N,Y,N,N,125,273,1m 7f 110y,8,-, Good,134,0,10,8,1,N,Jump,Turf,97
Ripon,20230710,18:50,Sky Sports Racing Virgin 519 Maiden Stakes (GBB Race) (Class 5),1,235,5,Kathab,Jim Crowley,W J Haggas,23,3,9.7,N,N,N,N,87,147,1m,4,5, Good,94,-3,3,1,1,N,Flat,Turf,56
Ripon,20230710,18:50,Sky Sports Racing Virgin 519 Maiden Stakes (GBB Race) (Class 5),3,07,7,Sanction,Tom Marquand,W J Haggas,10,3,9.2,N,N,N,N,-,73,1m,4,5, Good,69,-1,0,2,2,N,Flat,Turf,42
Ripon,20230710,18:50,Sky Sports Racing Virgin 519 Maiden Stakes (GBB Race) (Class 5),2,09-,-,On Sabbatical,Billy Garritty,M & D Easterby,334,3,9.7,N,N,N,N,-,46,1m,4,5, Good,48,-1,0,3,4,N,Flat,Turf,27
Ripon,20230710,18:50,Sky Sports Racing Virgin 519 Maiden Stakes (GBB Race) (Class 5),4,-,-,Knights Affair,D Nolan,D O'Meara,-,3,9.7,N,N,N,N,-,46,1m,4,5, Good,0,0,0,4,3,N,Flat,Turf,-
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),9,6-64091,1,Kyber Crystal,Taylor Fisher,Alexandra Dunn,14,4,9.1,N,Y,N,N,55,193,6f 16y,9,6, Good To Soft,65,0,9,1,3,Y,Flat,Turf,22
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),4,121-704,4,Hagia Sophia,William Cox,C Mason,30,5,9.9,N,N,Y,Y,54,142,6f 16y,9,6, Good To Soft,66,0,9,2,5,Y,Flat,Turf,41
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),2,469-633,3,Malham Tarn Cove,D C Costello,Steph Hollinshead,11,4,9.4,Y,N,N,N,49,189,6f 16y,9,6, Good To Soft,65,0,0,3,4,Y,Flat,Turf,47
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),7,86880-5,5,Dillydingdillydong,Joe Leavy,R Hannon,130,5,9.1,N,N,N,N,45,86,6f 16y,9,6, Good To Soft,59,0,4,4,8,Y,Flat,Turf,50
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),3,045721,1,The Cola Kid,K T O'Neill,G Harris,6,6,9.4,N,N,Y,N,49,304,6f 16y,9,6, Good To Soft,75,0,8,5,1,Y,Flat,Turf,47
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),5,0-54533,3,Bama Lama,Hollie Doyle,B R Millman,6,5,9.1,N,N,Y,N,46,222,6f 16y,9,6, Good To Soft,68,0,10,6,2,Y,Flat,Turf,56
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),6,579-804,4,Pull The Lever,Rossa Ryan,D J S Ffrench Davis,13,4,9.6,N,N,N,N,51,129,6f 16y,9,6, Good To Soft,57,0,-4,7,6,Y,Flat,Turf,41
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),8,6-50667,7,Neptune Legend,L Morris,A W Carroll,12,4,9.12,N,N,N,N,57,106,6f 16y,9,6, Good To Soft,65,-1,12,8,7,Y,Flat,Turf,62
Chepstow,20230710,19:00,TMGroup Handicap (Div 1) (Class 6),1,5658,8,Lynwood Lad,Rob Hornby,J G Portman,63,3,9.6,N,N,N,N,57,82,6f 16y,9,6, Good To Soft,61,-1,5,9,9,Y,Flat,Turf,-
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,4PU8-14,4,Hi Ski,T P Harney,R O'Sullivan,35,8,11.11,N,N,Y,N,98,250,1m 7f 110y,19,-, Good,104,0,13,1,2,Y,Jump,Turf,91
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,5765F/,/,Blackberry Jack,S Fitzgerald,D Leahy,385,6,11.6,N,N,N,N,93,124,1m 7f 110y,19,-, Good,106,0,21,2,10,Y,Jump,Turf,-
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,000-,-,Cornmarket,D Moloney,M Flannery,14,4,10.13,N,N,N,N,90,48,1m 7f 110y,19,-, Good,105,0,16,3,17,Y,Jump,Turf,71
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,426F-P8,8,Downthecellar,D J O'Keeffe,E J O'Grady,23,9,11.1,N,N,Y,N,97,128,1m 7f 110y,19,-, Good,111,0,6,4,9,Y,Jump,Turf,71
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,98-88,8,Jeriko De Baune,B Hayes,P Fenton,38,4,11.6,N,N,N,N,97,49,1m 7f 110y,19,-, Good,103,0,5,5,16,Y,Jump,Turf,56
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,7989-FP,P,Paidi's Passion,B W Harvey,D M Christie,19,7,11.8,N,N,N,N,95,36,1m 7f 110y,19,-, Good,110,0,-3,6,19,Y,Jump,Turf,-
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,4466-1P,P,Princess Sophia,E Walsh,Ciaran Murphy,36,6,11.7,N,N,Y,N,94,235,1m 7f 110y,19,-, Good,103,0,4,7,4,Y,Jump,Turf,75
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,770-28,8,Inchiquin Star,A McCurtin,P Kiely,35,4,11.5,N,N,N,N,96,144,1m 7f 110y,19,-, Good,107,0,6,8,7,Y,Jump,Turf,78
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,20/5PU-7,7,Dontdooddson,J J Slevin,Darren Collins,31,10,11.7,N,N,N,N,94,76,1m 7f 110y,19,-, Good,98,0,1,9,14,Y,Jump,Turf,-
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,4092-31,1,Only One Plan,J P O'Sullivan,P J Rothwell,28,6,11.6,N,N,N,Y,93,283,1m 7f 110y,19,-, Good,104,0,-1,10,1,Y,Jump,Turf,76
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,U0-73,3,Steps In The Sand,Reserve 2,J J Hanlon,28,4,10.12,N,N,N,N,89,93,1m 7f 110y,19,-, Good,104,0,-1,11,12,Y,Jump,Turf,77
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,144F2-4,4,Know The Game,P J Carberry,J T R Dreaper,67,7,11.12,N,N,Y,N,99,246,1m 7f 110y,19,-, Good,102,0,0,12,3,Y,Jump,Turf,42
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,5P2-440,0,Up And Out,J W Kennedy,G Elliott,28,5,11.4,N,N,N,N,91,123,1m 7f 110y,19,-, Good,112,0,-3,13,11,Y,Jump,Turf,101
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,607P0-0,0,Oskar High,Reserve 1,N Lee,51,11,11.3,N,N,N,N,90,40,1m 7f 110y,19,-, Good,110,0,-2,14,18,Y,Jump,Turf,88
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,07005-,-,Downtherefordancin,K M Donoghue,G P Cromwell,84,4,11.11,N,N,N,N,102,85,1m 7f 110y,19,-, Good,99,0,5,15,13,Y,Jump,Turf,73
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,72P254-,-,Benefit Run,S W Flanagan,R O'Sullivan,146,11,11.5,N,N,Y,N,92,173,1m 7f 110y,19,-, Good,99,0,-7,16,6,Y,Jump,Turf,73
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,800/157-,-,Kellie's Dream,Reserve 3,A Slattery,284,6,11.2,N,N,Y,N,89,144,1m 7f 110y,19,-, Good,107,0,-1,17,8,Y,Jump,Turf,80
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,09/0B07-,-,Malbas,S D Torrens,J C McConnell,272,7,11.11,N,N,N,N,98,54,1m 7f 110y,19,-, Good,101,0,0,18,15,Y,Jump,Turf,93
Roscommon,20230710,19:08,Re/Max Team Earley Handicap Hurdle (80-102),-,08U-P72,2,Presenting Lad,M J M O'Sullivan,M M McNiff,28,7,11.7,Y,N,N,Y,94,216,1m 7f 110y,19,-, Good,110,0,0,19,5,Y,Jump,Turf,78
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),2,3430-76,6,Zumurud,Tom Marquand,M Walford,55,8,9.9,N,N,Y,N,63,95,1m,10,5, Good,77,0,5,1,10,Y,Flat,Turf,56
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),4,30-6294,4,Diamond Haze,Callum Rodriguez,M Dods,35,5,10.0,N,N,Y,N,68,128,1m,10,5, Good,75,0,3,2,7,Y,Flat,Turf,64
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),10,04-8416,6,Copper And Five,Mia Nicholls,Mrs R Carr,38,7,10.4,N,N,Y,Y,72,211,1m,10,5, Good,77,-1,18,3,3,Y,Flat,Turf,58
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),8,679402,2,Cosmos Raj,Jason Watson,D O'Meara,18,5,10.1,N,Y,Y,Y,69,208,1m,10,5, Good,81,0,4,4,4,Y,Flat,Turf,56
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),3,483555,5,Asdaa,F Norton,Charlie Johnston,27,7,10.0,N,N,Y,N,68,152,1m,10,5, Good,76,0,8,5,6,Y,Flat,Turf,25
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),5,440237,7,Ey Up Its The Boss,D Nolan,T Coyle,13,4,10.1,N,N,N,N,69,108,1m,10,5, Good,77,0,4,6,9,Y,Flat,Turf,65
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),6,517032,2,Saisons D'Or,J Garritty,Jedd O'Keeffe,11,8,9.12,N,N,Y,N,66,271,1m,10,5, Good,71,1,2,7,2,Y,Flat,Turf,57
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),9,9-36823,3,Little Ted,D Allan,T D Easterby,17,6,9.1,N,Y,Y,N,55,286,1m,10,5, Good,79,1,-5,8,1,Y,Flat,Turf,64
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),7,336596,6,Global Spirit,Jonny Peate,R Fell & S Murray,12,8,10.2,N,N,Y,N,70,122,1m,10,5, Good,78,-1,16,9,8,Y,Flat,Turf,60
Ripon,20230710,19:20,Bishopton Vets 80th Anniversary Celebration Handicap (Class 5),1,234148,8,Makalu,Alex Jary,Mrs R Carr,11,4,9.4,N,N,Y,N,58,183,1m,10,5, Good,75,1,1,10,5,Y,Flat,Turf,68
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),3,059661,1,Arlecchino's Gift,Dane O'Neill,M D I Usher,14,4,9.4,N,N,Y,N,49,260,6f 16y,9,6, Good To Soft,67,0,2,1,1,Y,Flat,Turf,58
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),5,550-160,0,Autumnal Breeze,Hollie Doyle,D O'Meara,17,3,9.6,N,N,N,N,57,94,6f 16y,9,6, Good To Soft,69,0,2,2,7,Y,Flat,Turf,61
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),8,867-403,3,The Daley Express,David Probert,R Harris,54,9,9.12,N,N,Y,N,57,150,6f 16y,9,6, Good To Soft,70,0,4,3,4,Y,Flat,Turf,38
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),7,079-7,7,Barleybrown,Charles Bishop,Eve Johnson Houghton,22,3,9.3,N,N,N,N,54,56,6f 16y,9,6, Good To Soft,57,0,-7,4,9,Y,Flat,Turf,40
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),6,7-54260,0,De Vegas Kid,L Morris,A W Carroll,14,9,9.9,N,N,Y,N,54,123,6f 16y,9,6, Good To Soft,69,0,5,5,5,Y,Flat,Turf,20
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),2,000-5,5,Glamorous Star,Mollie Phillips,A W Carroll,12,3,8.9,N,N,N,N,45,70,6f 16y,9,6, Good To Soft,53,0,8,6,8,Y,Flat,Turf,22
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),9,725-147,7,Louis Treize,Laura Coughlan,D Faulkner,10,7,9.5,N,Y,Y,N,50,187,6f 16y,9,6, Good To Soft,66,0,5,7,2,Y,Flat,Turf,59
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),1,66708-7,7,Sparkling Diamond,Finley Marsh,B R Johnson,6,6,9.1,N,N,Y,N,45,109,6f 16y,9,6, Good To Soft,45,0,-7,8,6,Y,Flat,Turf,38
Chepstow,20230710,19:35,TMGroup Handicap (Div 2) (Class 6),4,13539-3,3,On Edge,Gina Mangan,C Mason,77,5,9.6,N,N,N,Y,51,173,6f 16y,9,6, Good To Soft,68,0,11,9,3,Y,Flat,Turf,59
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,6PUP-52,2,Kilmurry Jj,M P O'Connor,Michael Barry,38,6,11.11,N,N,N,N,92,192,2m 7f 191y,19,-, Good,101,0,3,1,2,Y,Jump,Turf,65
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,9/6-P53P,P,Delias Pet,Mr D Doyle,T Doyle,31,8,11.4,N,N,N,N,85,144,2m 7f 191y,19,-, Good,97,0,15,2,3,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,092707-,-,Mastermind,Rachael Blackmore,C O'Brien,81,9,11.12,N,N,N,N,93,41,2m 7f 191y,19,-, Good,100,0,8,3,15,Y,Jump,Turf,79
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,300-7F,F,Asatisfiedmind,T P Harney,D Cullen,29,7,11.7,N,N,N,N,88,54,2m 7f 191y,19,-, Good,83,0,-5,4,11,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,2P5F-05,5,Steps Match,K E Buckley,M Butler,20,8,11.9,N,N,Y,N,90,118,2m 7f 191y,19,-, Good,99,0,-1,5,5,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,90/0P8-P,P,He Ain't Heavy,D Meyler,F J Flood,48,6,10.13,N,N,N,N,80,37,2m 7f 191y,19,-, Good,87,0,0,6,17,Y,Jump,Turf,55
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,00975/,/,Stowaway Lass,P T Enright,S Curling,1095,9,10.13,N,N,N,N,80,53,2m 7f 191y,19,-, Good,89,0,0,7,13,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,PP1F-1P,P,Ocean Legacy,J J Slevin,D A McLoughlin,30,6,10.13,N,N,Y,N,80,284,2m 7f 191y,19,-, Good,97,0,3,8,1,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,0000P-P,P,Somethingaboutcian,S Fitzgerald,S Nolan,46,7,11.2,N,N,N,N,83,54,2m 7f 191y,19,-, Good,99,0,-7,9,12,Y,Jump,Turf,73
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,7908-77,7,Brownstone,Reserve 1,M Winters,41,7,10.13,N,N,N,N,80,30,2m 7f 191y,19,-, Good,97,0,3,10,19,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,P709P-0,0,Fill The Tank,S W Flanagan,Aengus King,65,9,12.0,N,N,Y,Y,95,59,2m 7f 191y,19,-, Good,100,0,17,11,10,Y,Jump,Turf,12
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,0000/00-,-,The Deecoy,M M McDonagh,E Cawley,311,7,10.13,N,N,N,N,80,30,2m 7f 191y,19,-, Good,87,0,0,12,18,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,97/086-5,5,Complete Fantasy,Reserve 2,Miss Jennifer Anne Lynch,40,6,11.13,N,N,N,N,94,124,2m 7f 191y,19,-, Good,86,0,6,13,4,Y,Jump,Turf,67
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,9PP0/3P-,-,Church Lane,S F O'Keeffe,Brendan Walsh,102,8,10.13,N,N,N,N,80,84,2m 7f 191y,19,-, Good,82,0,0,14,6,Y,Jump,Turf,59
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,0068P-9,9,Man After Midnight,Reserve 3,Louise G Lyons,40,6,11.3,N,N,N,N,84,61,2m 7f 191y,19,-, Good,100,0,10,15,9,Y,Jump,Turf,75
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,498/0-,-,Rebel Ruler,A P Kelly,J Motherway,424,6,11.0,N,N,N,N,81,61,2m 7f 191y,19,-, Good,91,0,-3,16,8,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,506P/P0-,-,Coppercoast Paudie,A M King,Ms M Flynn,267,10,10.13,N,N,N,N,80,43,2m 7f 191y,19,-, Good,98,0,5,17,14,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,00094/0,0,Mine Me Will He,C Owens,P J Rothwell,65,9,10.13,N,N,N,N,80,67,2m 7f 191y,19,-, Good,90,0,2,18,7,Y,Jump,Turf,-
Roscommon,20230710,19:43,Roscommon Herald Handicap Hurdle (80-95),-,740/0P-,-,Mrs Macker,E M O'Sullivan,Ms M Flynn,138,9,11.7,N,N,N,N,88,41,2m 7f 191y,19,-, Good,96,0,7,19,16,Y,Jump,Turf,48
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),9,936323,3,Baryshnikov,G Lee,T D Barron,17,7,10.2,Y,N,Y,Y,90,255,1m 1f 170y,9,3, Good,98,0,0,1,2,Y,Flat,Turf,79
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),6,14-2192,2,Perfect Play,F Norton,Charlie Johnston,17,3,9.1,Y,N,Y,N,85,216,1m 1f 170y,9,3, Good,96,1,-10,2,3,Y,Flat,Turf,79
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),8,0-38553,3,Highwaygrey,D Allan,T D Easterby,15,7,9.1,N,N,Y,N,75,208,1m 1f 170y,9,3, Good,96,1,0,3,4,Y,Flat,Turf,77
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),1,564728,8,Coco Jack,Daniel Muscutt,George Scott,16,3,9.7,N,N,N,N,91,162,1m 1f 170y,9,3, Good,95,-1,7,4,7,Y,Flat,Turf,86
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),3,3-12164,4,My Little Queens,J Garritty,R A Fahey,15,5,9.4,N,N,Y,N,78,202,1m 1f 170y,9,3, Good,93,1,-1,5,5,Y,Flat,Turf,85
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),2,432-111,1,Coverdale,Callum Rodriguez,E Bethell,26,3,9.2,N,N,Y,N,86,310,1m 1f 170y,9,3, Good,94,1,-4,6,1,Y,Flat,Turf,50
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),5,31-36,6,Oh So Charming,Sam James,Grant Tuer,11,3,8.9,N,N,N,N,79,116,1m 1f 170y,9,3, Good,92,1,-9,7,9,Y,Flat,Turf,49
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),7,195-866,6,Piecederesistance,Billy Garritty,Micky Hammond,23,5,9.9,N,N,Y,N,83,142,1m 1f 170y,9,3, Good,92,0,-7,8,8,Y,Flat,Turf,77
Ripon,20230710,19:55,Ripon Directors Cup Handicap (Class 3),4,351,1,Merry Minister,Tom Marquand,E Walker,20,3,8.1,N,N,N,N,80,171,1m 1f 170y,9,3, Good,90,2,-7,9,6,Y,Flat,Turf,70
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),6,0666-74,4,Zillion,Hollie Doyle,Mrs S Gardner,21,9,9.2,N,Y,N,Y,53,180,2m,8,6, Good To Soft,63,-1,6,1,2,Y,Flat,Turf,49
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),5,960-760,0,Duchess,Gina Mangan,John Berry,16,4,8.1,N,N,N,N,47,68,2m,8,6, Good To Soft,67,0,-3,2,5,Y,Flat,Turf,-
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),7,822794,4,Winklevi,Rossa Ryan,P D Evans,17,8,9.9,N,Y,Y,N,60,153,2m,8,6, Good To Soft,69,0,-1,3,3,Y,Flat,Turf,-
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),3,10-0643,3,Tin Fandango,Liam Wright,M D I Usher,6,8,9.1,N,N,Y,N,61,207,2m,8,6, Good To Soft,70,0,10,4,1,Y,Flat,Turf,29
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),8,460/804,4,Ocean Reach,Saffie Osborne,R J Price,6,7,8.9,N,N,N,N,45,61,2m,8,6, Good To Soft,68,0,5,5,6,Y,Flat,Turf,33
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),2,40/740-7,7,Guilty Party,George Rooke,P R Chamings,67,6,8.9,N,N,N,N,45,8,2m,8,6, Good To Soft,63,0,0,6,8,Y,Flat,Turf,37
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),1,040769/,/,Alramz,Callum Hutchinson,Mrs S Gardner,214,7,8.9,N,N,N,N,46,30,2m,8,6, Good To Soft,67,-1,-27,7,7,Y,Flat,Turf,-
Chepstow,20230710,20:10,NJP Engineering And Design Handicap (Class 6),4,01600/0,0,First Quest,T E Whelan,Miss S West,65,9,9.7,N,N,Y,N,58,95,2m,8,6, Good To Soft,63,-1,7,8,4,Y,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,-,-,Super Glory,Miss C Butler,J J Hanlon,45,6,11.11,N,N,N,N,-,21,1m 7f 110y,12,-, Good,0,0,19,1,12,N,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,5,5,Avakate,Ms E C Costello,A Slattery,29,5,11.11,N,N,N,N,-,60,1m 7f 110y,12,-, Good,97,0,12,2,5,N,Flat,Turf,61
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,3,3,Jekiki,Miss A B O'Connor,Mrs J Harrington,45,5,11.11,N,N,N,N,-,79,1m 7f 110y,12,-, Good,97,0,0,3,4,N,Flat,Turf,24
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,7,7,Zoomtime,Miss A L Fitzgibbon,R O'Sullivan,29,5,11.11,N,N,N,N,-,24,1m 7f 110y,12,-, Good,90,0,12,4,10,N,Flat,Turf,53
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,54,4,River Robe,Sarah Kavanagh,M Flannery,27,4,11.7,N,N,N,N,-,122,1m 7f 110y,12,-, Good,98,0,4,5,2,N,Flat,Turf,29
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,7,7,Sydney Cruiser,Ms C Skerry,Ciaran Murphy,27,5,11.11,N,N,N,N,-,34,1m 7f 110y,12,-, Good,78,0,7,6,6,N,Flat,Turf,7
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,0-,-,Pampar Lady,Miss T Quail,G P Cromwell,81,4,11.7,N,N,N,N,-,26,1m 7f 110y,12,-, Good,83,0,9,7,7,N,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,222-,-,Coole Cherry,Miss J Townend,W P Mullins,196,5,11.11,Y,N,N,N,-,214,1m 7f 110y,12,-, Good,111,0,3,8,1,N,Flat,Turf,62
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,-,-,French Milan,Miss H Heffernan,James Andrew Fahey,-,5,11.11,N,N,N,N,-,24,1m 7f 110y,12,-, Good,0,0,0,9,8,N,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,-,-,Haley Grove Bonnie,Ms E K Murray,P Magee,-,6,11.11,N,N,N,N,-,21,1m 7f 110y,12,-, Good,0,0,0,10,11,N,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,-,-,Jazzwing,Miss E Cody,Peter Fahey,-,5,11.11,N,N,N,N,-,24,1m 7f 110y,12,-, Good,0,0,0,11,9,N,Flat,Turf,-
Roscommon,20230710,20:18,Irish Stallion Farms EBF Mares (Ladies Pro/Am) Flat Race,-,2-,-,Deons Diamond,Miss P Elvin,P J Rothwell,80,4,11.7,N,N,N,N,-,121,1m 7f 110y,12,-, Good,0,0,-4,12,3,N,Flat,Turf,-
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),2,6-42141,1,Edwina Sheeran,Jonny Peate,R Fell & S Murray,18,3,9.11,N,N,Y,Y,57,285,1m 4f 10y,8,6, Good,70,0,11,1,1,Y,Flat,Turf,54
Ripon,20230710,20:30,Sky Sports Racing Sky 415 Handicap (Class 6),5,00-6644,4,Blue Antares,F Norton,Charlie Johnston,16,3,9.5,N,N,N,N,51,167,1m 4f 10y,8,6, Good,59,0,5,2,2,Y,Flat,Turf,44
