Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),6,0-86248,8,Brilliant Blue,Miss Georgina Gibson,G L Moore,15,4,9.11,N,N,N,N,58,71,1m,12,5, Good,68,1,-2,8,11.0,Y,Jump,Turf,42
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),1,066-32,2,Imperial Cult,Miss Arabella Fox,R Cook & J Bridger,23,4,10.0,N,N,N,N,61,191,1m,12,5, Good,67,1,6,9,3.0,Y,Jump,Turf,35
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),7,74-3410,0,Luna Magic,Miss Brodie Hampson,A Watson,7,9,10.2,N,N,Y,N,63,184,1m,12,5, Good,66,1,-10,10,4.0,Y,Jump,Turf,49
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),10,3511-10,0,Hoots Toots,Miss Amy Collier,M & D Easterby,70,4,10.2,N,N,Y,N,63,160,1m,12,5, Good,68,1,7,11,6.0,Y,Jump,Turf,56
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),8,320-995,5,Sir Plato,Miss Jessica Llewellyn,B J Llewellyn,21,9,10.0,N,N,Y,N,61,147,1m,12,5, Good,76,0,0,12,7.0,Y,Jump,Turf,59
Newton,20230707,17:35,Sky Sports Racing On Sky 415 Open NH Flat Race (GBB Race) (Class 5),-,2-1,1,Olivers Travels,S Bowen,P Bowen,16,5,11.7,N,N,N,N,-,240,2m 167y,4,5, Good,107,0,7,1,1.0,N,Jump,Turf,97
Newton,20230707,17:35,Sky Sports Racing On Sky 415 Open NH Flat Race (GBB Race) (Class 5),-,2,2,Maillot Vert,Sam Twiston-Davies,Mrs S Leech,23,4,10.1,N,N,N,N,-,131,2m 167y,4,5, Good,105,0,-1,2,2.0,N,Jump,Turf,24
Newton,20230707,17:35,Sky Sports Racing On Sky 415 Open NH Flat Race (GBB Race) (Class 5),-,-,-,Monocular,Beau Morgan,B Barr,-,4,10.1,N,N,N,N,-,26,2m 167y,4,5, Good,0,0,0,3,3.0,N,Jump,Turf,-
Newton,20230707,17:35,Sky Sports Racing On Sky 415 Open NH Flat Race (GBB Race) (Class 5),-,-,-,Sangiovese,J E Moore,G L Moore,-,4,10.1,N,N,N,N,-,26,2m 167y,4,5, Good,0,0,0,4,4.0,N,Jump,Turf,-
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,500-0,0,Shes My Getaway,P T Enright,Kevin Coleman,34,5,11.8,N,N,N,N,89,23,2m 170y,17,-, Good,83,0,5,1,17.0,Y,Jump,Turf,60
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,650-000,0,Grinn,Reserve 2,D M O'Brien,34,7,10.13,N,N,N,N,80,30,2m 170y,17,-, Good,103,0,0,2,16.0,Y,Jump,Turf,57
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,000-74,4,Shana Cloon,S W Flanagan,G P Cromwell,24,4,11.4,N,N,N,N,89,112,2m 170y,17,-, Good,93,0,7,3,9.0,Y,Jump,Turf,93
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,000-862,2,Atlantic Wonder,L A McKenna,A J Martin,25,6,11.6,N,N,N,N,87,196,2m 170y,17,-, Good,102,0,5,4,2.0,Y,Jump,Turf,91
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,461P-P0,0,Red Striker,D J O'Keeffe,A McNamara,34,8,11.12,N,N,Y,N,93,200,2m 170y,17,-, Good,101,0,4,5,1.0,Y,Jump,Turf,40
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,664/P-03,3,Leroy Leroy,Rachael Blackmore,J J Hanlon,25,7,11.1,N,N,N,N,91,122,2m 170y,17,-, Good,93,0,-1,6,8.0,Y,Jump,Turf,80
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,5608-44,4,Grizabella,Reserve 3,J J Hanlon,25,4,11.4,N,N,N,N,89,162,2m 170y,17,-, Good,96,0,4,7,3.0,Y,Jump,Turf,86
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,097-F,F,Portarlington,Reserve 1,D Budds,1,4,11.1,N,N,N,N,95,52,2m 170y,17,-, Good,102,0,2,8,12.0,Y,Jump,Turf,52
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,0626-2F,F,Crafty Gael,T P Harney,R O'Sullivan,26,4,11.8,N,N,N,N,93,147,2m 170y,17,-, Good,101,0,8,9,6.0,Y,Jump,Turf,75
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,8FP-P5P,P,Mullins Cross,J S McGarvey,J J Hanlon,17,7,10.13,N,N,Y,N,80,132,2m 170y,17,-, Good,89,0,9,10,7.0,Y,Jump,Turf,74
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,40/899-6,6,Action Station,K E Buckley,Mrs P Dobbs,45,7,12.0,N,N,N,N,95,45,2m 170y,17,-, Good,97,0,7,11,14.0,Y,Jump,Turf,67
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,0450-87,7,Beat Of The Sea,A P Kelly,S Fahey,26,9,10.13,N,N,N,N,80,30,2m 170y,17,-, Good,96,0,7,12,15.0,Y,Jump,Turf,39
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,000UP/9,9,Flyin Hawaiian,S F O'Keeffe,P Nolan,42,5,11.7,N,N,N,N,88,60,2m 170y,17,-, Good,71,0,-2,13,11.0,Y,Jump,Turf,-
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,6177-43,3,Hard Target,C M Quirke,D H Kelly,18,6,11.9,N,N,N,N,90,148,2m 170y,17,-, Good,105,0,4,14,5.0,Y,Jump,Turf,84
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,64/00-00,0,Plusthevat,Sarah Kavanagh,P A Fahy,26,7,11.1,N,N,N,N,82,67,2m 170y,17,-, Good,96,0,1,15,10.0,Y,Jump,Turf,17
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,98-97,7,Ardad Derek,S D Torrens,J J Hanlon,38,4,11.3,N,N,N,N,88,49,2m 170y,17,-, Good,85,0,8,16,13.0,Y,Jump,Turf,44
Wexford,20230707,17:40,Tote Handicap Hurdle (80-95),-,0006-73,3,Ricky Langford,P J O'Hanlon,P J Rothwell,33,9,11.3,N,N,Y,Y,84,150,2m 170y,17,-, Good,99,0,0,17,4.0,Y,Jump,Turf,72
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),13,072193,3,Newyorkstateofmind,J P Sullivan,Mrs R Carr,7,6,9.4,N,N,Y,N,70,164,5f,14,4, Good To Firm,89,1,-7,1,11.0,Y,Flat,Turf,74
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),5,351662,2,Paddy's Day,Rowan Scott,N Tinkler,13,3,9.5,N,N,Y,N,76,249,5f,14,4, Good To Firm,89,0,4,2,6.0,Y,Flat,Turf,59
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),1,86-0762,2,Sound Reason,Billy Garritty,K A Ryan,13,5,9.8,N,N,Y,Y,74,241,5f,14,4, Good To Firm,89,0,4,3,7.0,Y,Flat,Turf,73
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),3,6-33221,1,Princess Karine,P Mulrennan,B Smart,35,4,9.12,N,N,Y,N,78,301,5f,14,4, Good To Firm,87,0,6,4,3.0,Y,Flat,Turf,78
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),14,737372,2,Rathbone,T Eaves,M Herrington,12,7,9.13,N,N,N,N,79,164,5f,14,4, Good To Firm,90,-1,12,5,10.0,Y,Flat,Turf,67
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),9,284223,3,Lord Abama,Phil Dennis,M Dods,25,4,9.4,Y,N,N,N,70,212,5f,14,4, Good To Firm,88,1,-7,6,9.0,Y,Flat,Turf,73
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),11,3P2-912,2,Sugar Baby,B A Curtis,P D Niven,14,5,9.6,Y,N,Y,N,72,326,5f,14,4, Good To Firm,87,0,3,7,2.0,Y,Flat,Turf,75
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),8,494411,1,Indian Sounds,G Lee,P T Midgley,15,7,9.4,N,N,Y,Y,70,331,5f,14,4, Good To Firm,90,2,-3,8,1.0,Y,Flat,Turf,67
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),7,35-4422,2,Desert Games,O J Orr,R A Fahey,8,3,9.7,N,N,N,N,78,263,5f,14,4, Good To Firm,91,0,-1,9,5.0,Y,Flat,Turf,56
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),10,957110,0,Majeski Man,P Hanagan,P T Midgley,26,6,9.11,Y,N,Y,Y,77,225,5f,14,4, Good To Firm,86,0,3,10,8.0,Y,Flat,Turf,72
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),2,009-678,8,Sun Power,Cam Hardie,A D Brown,140,6,9.12,N,N,N,N,78,47,5f,14,4, Good To Firm,87,0,7,11,14.0,Y,Flat,Turf,-
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),6,94-8713,3,The Dunkirk Lads,D Fentiman,T D Easterby,52,4,9.6,N,N,N,Y,72,275,5f,14,4, Good To Firm,86,1,0,12,4.0,Y,Flat,Turf,75
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),4,5115-20,0,Hail Sezer,D Allan,G A Harker,32,6,9.6,N,N,N,N,72,142,5f,14,4, Good To Firm,89,1,-1,13,12.0,Y,Flat,Turf,74
Beverley,20230707,17:50,Wellocks Of William Jackson Food Group Family Handicap (Class 4),12,5-01706,6,Embour,Christian Howarth,Mrs R Carr,17,8,10.1,N,N,Y,N,81,116,5f,14,4, Good To Firm,88,-1,3,14,13.0,Y,Flat,Turf,71
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,2,72,2,Mythical Phoenix,D W O'Connor,J C McConnell,9,3,9.8,N,N,N,N,-,142,5f,8,-, Good,90,0,0,1,2.0,N,Flat,Turf,76
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,8,0-35,5,Double Jabbed,D P McDonogh,D Marnane,9,3,9.8,N,N,N,N,-,138,5f,8,-, Good,82,0,0,2,3.0,N,Flat,Turf,66
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,6,7-22740,0,Rathbranchurch,G F Carroll,M Mulvany,2,3,9.8,N,N,N,N,68,78,5f,8,-, Good,81,0,8,3,6.0,N,Flat,Turf,58
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,4,2,2,Jacks Gold,O McSweeney,K P Cotter,21,3,9.8,N,N,N,N,-,136,5f,8,-, Good,88,0,5,4,4.0,N,Flat,Turf,42
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,3,88426,6,Beaumadier,W J Lee,M C Grassick,78,3,9.8,N,N,N,N,68,142,5f,8,-, Good,83,0,0,5,1.0,N,Flat,Turf,64
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,5,06/5,5,Different Look,D McMonagle,Ian Donoghue,21,4,9.8,N,N,N,N,59,110,5f,8,-, Good,75,0,-1,6,5.0,N,Flat,Turf,27
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,1,0/40070-,-,Brightburn,J A Heffernan,John J Maguire,275,5,9.13,N,N,N,N,40,50,5f,8,-, Good,58,0,17,7,7.0,N,Flat,Turf,34
Bellewstown,20230707,17:55,Phil & Patsy Kierans Memorial Maiden,7,-,-,Brookie Cookie,G P Halpin,Sean Davis,-,3,9.3,N,N,N,N,-,46,5f,8,-, Good,0,0,0,8,8.0,N,Flat,Turf,-
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),5,223144,4,Leap Year Lad,Sam James,K A Ryan,30,3,9.4,N,N,N,N,65,146,1m 2f 42y,9,5, Good,79,0,4,1,5.0,Y,Flat,Turf,63
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),1,6232,2,Owners Dream,D Tudhope,D O'Meara,11,3,9.11,N,N,N,N,72,223,1m 2f 42y,9,5, Good,76,0,5,2,2.0,Y,Flat,Turf,39
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),8,529-34,4,Kristal Klear,R Kingscote,H Palmer,35,3,9.11,Y,N,N,N,72,151,1m 2f 42y,9,5, Good,82,0,6,3,4.0,Y,Flat,Turf,57
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),3,0-346,6,Al Tarfa,N Callan,W J Knight,18,3,9.8,N,N,N,N,69,118,1m 2f 42y,9,5, Good,79,0,-1,4,7.0,Y,Flat,Turf,46
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),4,321-621,1,Lady Of Arabia,Charles Bishop,Eve Johnson Houghton,22,3,9.9,N,N,N,Y,70,293,1m 2f 42y,9,5, Good,80,0,1,5,1.0,Y,Flat,Turf,66
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),6,0-07,7,Walk The Moon,Hector Crouch,E Walker,20,3,9.3,N,N,N,N,64,67,1m 2f 42y,9,5, Good,79,-3,-1,6,9.0,Y,Flat,Turf,48
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),2,4-32114,4,Arkenstaar,David Probert,M Dods,22,3,9.7,N,N,N,N,68,206,1m 2f 42y,9,5, Good,80,0,-2,7,3.0,Y,Flat,Turf,77
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),9,644240,0,Crosstitch,T E Whelan,J Candlish,8,3,9.3,N,N,N,N,64,123,1m 2f 42y,9,5, Good,79,1,-5,8,6.0,Y,Flat,Turf,66
Haydock,20230707,18:05,Visit racingtv.com Handicap (Class 5),7,16-275,5,Tiamat,Kevin Stott,E Bethell,8,3,9.8,N,N,N,N,69,83,1m 2f 42y,9,5, Good,71,0,4,9,8.0,Y,Flat,Turf,65
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,6363-93,3,Glendars Mahler,D Meyler,James Andrew Fahey,19,7,10.11,N,N,N,N,98,104,3m,17,-, Good,125,0,2,1,8.0,N,Jump,Turf,82
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,32-5,5,Lily's Choice,P Townend,W P Mullins,35,5,10.11,Y,N,N,N,-,167,3m,17,-, Good,0,0,-1,2,5.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,54P-432,2,Misty's Gift,D F O'Regan,D H Kelly,39,7,11.12,N,N,N,N,115,204,3m,17,-, Good,131,0,0,3,3.0,N,Jump,Turf,106
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,30P6P-5,5,Kadys Dirha,G Brouder,T P O'Connor,39,6,10.11,N,N,N,N,87,100,3m,17,-, Good,114,0,5,4,9.0,N,Jump,Turf,89
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,2257-23,3,Down Around,J P O'Sullivan,N Dooly,16,6,11.4,Y,N,N,N,-,230,3m,17,-, Good,0,0,-5,5,1.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,P-7,7,Kyle Valley,J S McGarvey,J J Hanlon,35,5,10.11,N,N,N,N,-,36,3m,17,-, Good,92,0,-8,6,16.0,N,Jump,Turf,45
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,PP-UU7,7,Ideal Dilemma,D J O'Keeffe,D M Christie,20,5,10.11,N,N,N,N,-,55,3m,17,-, Good,60,0,1,7,15.0,N,Jump,Turf,39
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,P-5528,8,Lackaneen Mag,Reserve 1,D Budds,26,5,10.11,N,N,N,N,-,144,3m,17,-, Good,0,0,0,8,7.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,PP-0,0,Bonilla,C D Smithers,D P Murphy,27,5,11.4,N,N,N,N,-,73,3m,17,-, Good,78,0,-1,9,13.0,N,Jump,Turf,35
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,110-2,2,Kinbara,B W Harvey,J C McConnell,32,5,11.12,N,N,Y,N,-,202,3m,17,-, Good,0,0,5,10,4.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,356-0,0,Millie In Milan,S D Torrens,Peter Fahey,27,7,10.11,N,N,N,N,-,70,3m,17,-, Good,98,0,-6,11,14.0,N,Jump,Turf,64
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,48-,-,Coastguard Lady,Reserve 2,W P Mullins,250,5,10.11,N,N,N,N,-,86,3m,17,-, Good,0,0,-6,12,11.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,P/PU9,9,Ripplesinthesand,T N Brett,Ms M Mullins,27,6,11.4,N,N,N,N,-,74,3m,17,-, Good,96,0,-1,13,12.0,N,Jump,Turf,13
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,14233-2,2,High City Roller,S W Flanagan,Liz Doyle,37,6,11.12,N,N,N,N,116,211,3m,17,-, Good,118,0,0,14,2.0,N,Jump,Turf,97
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,0-67,7,It's Not Ideal,D E Mullins,A Mullins,37,6,11.4,N,N,N,N,-,88,3m,17,-, Good,0,0,-8,15,10.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,567090-,-,Shes Overlooked,J J Slevin,S Doyle,135,5,10.11,N,N,N,N,-,36,3m,17,-, Good,78,0,-2,16,17.0,N,Jump,Turf,-
Wexford,20230707,18:13,Pat Farrell Memorial 5th Maiden Hurdle,-,722FP/9-,-,Fantasio D'alene,Reserve 3,G Elliott,117,8,11.12,N,N,N,N,-,148,3m,17,-, Good,22,0,0,17,6.0,N,Jump,Turf,-
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),7,426673,3,Alexander James,B A Curtis,M Appleby,13,7,9.12,N,N,N,N,78,124,7f 96y,7,6, Good To Firm,84,-2,5,1,4.0,N,Flat,Turf,54
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),2,2326/47,7,Unilateralism,P Mulrennan,A Watson,14,4,9.12,N,N,N,N,74,129,7f 96y,7,6, Good To Firm,73,-1,-2,2,2.0,N,Flat,Turf,62
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),3,5-42255,5,Montelusa,Sean Kirrane,J Coulson,8,3,9.4,N,N,N,N,60,145,7f 96y,7,6, Good To Firm,70,0,0,3,1.0,N,Flat,Turf,67
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),5,3-636,6,Burning The Bails,C Lee,T D Barron,32,3,9.4,N,N,N,N,75,128,7f 96y,7,6, Good To Firm,77,-1,0,4,3.0,N,Flat,Turf,50
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),1,44-0078,8,Lukla,G Lee,P T Midgley,10,3,9.4,N,N,N,N,46,73,7f 96y,7,6, Good To Firm,52,0,9,5,7.0,N,Flat,Turf,45
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),6,20-0678,8,Khathak,O J Orr,R A Fahey,20,4,9.12,N,N,N,N,70,73,7f 96y,7,6, Good To Firm,81,-2,11,6,5.0,N,Flat,Turf,41
Beverley,20230707,18:25,Hull Asphalt Selling Stakes (Class 6),4,99,9,Vikinvalleycracker,T Eaves,B Rothwell,16,4,9.12,N,N,N,N,-,73,7f 96y,7,6, Good To Firm,0,-1,-2,7,6.0,N,Flat,Turf,-
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),8,8-95532,2,Sosallycanwait,D P McDonogh,L Breen,9,4,9.8,N,N,N,N,55,203,5f,16,-, Good,79,0,6,1,1.0,Y,Flat,Turf,57
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),15,920784,4,Teddy Boy,D E Sheehy,E Lynam,9,8,9.0,N,N,Y,Y,47,185,5f,16,-, Good,78,0,2,2,2.0,Y,Flat,Turf,52
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),5,4365-05,5,Astral Beat,R C Colgan,L Smyth,14,4,9.12,N,N,Y,N,59,169,5f,16,-, Good,77,0,15,3,3.0,Y,Flat,Turf,51
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),1,800238,8,Florence Thompson,W J Lee,J G Murray,9,6,9.4,N,N,N,N,51,129,5f,16,-, Good,72,0,1,4,4.0,Y,Flat,Turf,53
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),10,029-589,9,Realtin Fantasy,Non Runner,W P Browne,2,7,9.4,N,N,Y,N,51,104,5f,16,-, Good,72,0,9,5,9.0,Y,Flat,Turf,-
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),16,36-6770,0,My Girl Sioux,A J Slattery,A Slattery,2,3,8.9,N,N,N,N,47,15,5f,16,-, Good,67,0,6,6,15.0,Y,Flat,Turf,53
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),7,300-000,0,Ever Rock,J A Heffernan,J J Lambe,14,7,10.0,N,N,Y,N,61,97,5f,16,-, Good,76,0,12,7,11.0,Y,Flat,Turf,39
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),6,6483-40,0,Silver Nemo,Siobhan Rutledge,L Smyth,9,5,9.0,N,N,N,N,47,127,5f,16,-, Good,67,0,-1,8,5.0,Y,Flat,Turf,43
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),11,00-9289,9,Disco Bear,L F Roche,E Lynam,38,3,8.11,N,N,N,N,49,14,5f,16,-, Good,71,0,2,9,16.0,Y,Flat,Turf,61
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),13,535353,3,Scarlet Dancer,Reserve 1,J McAuley,1,4,9.8,N,N,N,N,55,125,5f,16,-, Good,75,0,5,10,6.0,Y,Flat,Turf,55
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),2,6878-69,9,Okyle Lass,J J G Ryan,R Sweeney,140,3,8.9,N,N,N,N,47,34,5f,16,-, Good,77,0,1,11,14.0,Y,Flat,Turf,47
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),12,09508-0,0,King's View,K J Leonard,L Smyth,26,6,9.0,N,N,N,N,47,57,5f,16,-, Good,72,0,11,12,12.0,Y,Flat,Turf,29
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),3,64-5690,0,Derrinlaur Spender,G M Ryan,E McCarthy,36,4,9.0,N,N,N,N,47,52,5f,16,-, Good,71,0,-2,13,13.0,Y,Flat,Turf,36
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),14,306406,6,Sin E Shekells,J M Sheridan,J G Murray,14,6,9.0,N,N,N,N,47,101,5f,16,-, Good,69,0,-1,14,10.0,Y,Flat,Turf,44
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),9,709807,7,Zig Zag Zyggy,Adam Caffrey,A McGuinness,14,8,9.0,N,N,Y,N,47,121,5f,16,-, Good,78,0,-5,15,7.0,Y,Flat,Turf,26
Bellewstown,20230707,18:30,Western Motors CUPRA Handicap (47-65),4,570000,0,Eruption,G F Carroll,M J Smith,55,4,9.2,N,N,Y,N,49,106,5f,16,-, Good,72,0,2,16,8.0,Y,Flat,Turf,-
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),4,437-54,4,Feud,D Tudhope,R M Beckett,14,3,9.11,N,N,N,N,77,159,1m 3f 140y,6,5, Good,85,-1,9,1,4.0,Y,Flat,Turf,78
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),3,06-435,5,Stage Show,R Kingscote,H & R Charlton,21,3,9.6,N,N,N,N,72,158,1m 3f 140y,6,5, Good,85,-1,2,2,5.0,Y,Flat,Turf,61
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),6,080-4,4,Ausdaisia,A Mullen,H Palmer,13,3,8.4,N,N,N,N,56,91,1m 3f 140y,6,5, Good,78,0,-1,3,6.0,Y,Flat,Turf,37
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),5,53-472,2,Farhhfromforgotten,Sam James,K R Burke,14,3,9.3,N,N,N,N,69,168,1m 3f 140y,6,5, Good,82,0,0,4,3.0,Y,Flat,Turf,64
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),1,646-462,2,Dreams Adozen,Jason Hart,Charlie Johnston,8,3,9.2,N,N,N,N,68,195,1m 3f 140y,6,5, Good,83,0,-1,5,2.0,Y,Flat,Turf,47
Haydock,20230707,18:40,Jill Wilcox-Jones Memorial Handicap (Class 5),2,522,2,Swift Hawk,N Callan,W J Knight,21,3,9.7,N,N,N,N,73,257,1m 3f 140y,6,5, Good,83,0,0,6,1.0,Y,Flat,Turf,46
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,5/0355-2,2,Ballyadam,Rachael Blackmore,H De Bromhead,39,8,11.12,Y,N,N,N,-,179,2m 3f 170y,7,-, Good,140,0,0,1,2.0,N,Jump,Turf,106
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,13500-3,3,Prairie Dancer,J J Slevin,J P O'Brien,39,5,11.12,N,N,N,N,-,92,2m 3f 170y,7,-, Good,131,0,0,2,6.0,N,Jump,Turf,95
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,2/23944-,-,Transmission,S Fitzgerald,Colm Murphy,80,6,11.12,Y,N,N,N,-,148,2m 3f 170y,7,-, Good,0,0,11,3,4.0,N,Jump,Turf,-
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,1340-32,2,Hubrisko,P Townend,W P Mullins,26,6,11.12,N,N,N,N,-,226,2m 3f 170y,7,-, Good,135,0,0,4,1.0,N,Jump,Turf,86
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,106160-,-,Skippin Court,K M Donoghue,Peter Fahey,216,6,11.12,N,N,Y,N,-,135,2m 3f 170y,7,-, Good,0,0,13,5,5.0,N,Jump,Turf,-
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,249206-,-,Mars Harper,J W Kennedy,G Elliott,90,7,11.12,N,N,N,N,131,88,2m 3f 170y,7,-, Good,136,0,4,6,7.0,N,Jump,Turf,111
Wexford,20230707,18:48,MSK Silversands Beginners Chase,-,31P50-1,1,Joyeux Machin,S W Flanagan,P Nolan,37,6,11.12,N,Y,N,N,-,169,2m 3f 170y,7,-, Good,0,0,7,7,3.0,N,Jump,Turf,-
