Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Beverley,20230708,16:02,Weatherbys Digital Solutions Coconut Cup Fillies' Handicap (Class 4),2,354-1,1,Powdering,T Eaves,K A Ryan,17,3,8.13,N,N,Y,N,69,239,1m 100y,9,4, Good To Firm,81,1,-2,7,4.0,Y,Flat,Turf,50
Beverley,20230708,16:02,Weatherbys Digital Solutions Coconut Cup Fillies' Handicap (Class 4),3,752997,7,Golden Melody,D Allan,T D Easterby,8,5,9.7,N,N,Y,Y,68,145,1m 100y,9,4, Good To Firm,85,-1,2,8,6.0,Y,Flat,Turf,79
Beverley,20230708,16:02,Weatherbys Digital Solutions Coconut Cup Fillies' Handicap (Class 4),8,22233-3,3,Ana Gold,C Lee,K R Burke,69,4,10.1,N,Y,N,N,76,150,1m 100y,9,4, Good To Firm,82,0,5,9,5.0,Y,Flat,Turf,68
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),3,731162,2,Golden Maverick,Daniel Muscutt,Ian Williams,15,3,9.4,N,N,N,N,67,189,1m 2f,8,5, Good To Firm,76,-1,12,1,2.0,Y,Flat,Turf,66
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),4,23-374,4,Overactive,J F Egan,R M Beckett,21,3,9.8,N,N,N,N,71,91,1m 2f,8,5, Good To Firm,71,-2,17,2,7.0,Y,Flat,Turf,48
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),6,312-558,8,Calonne,Non Runner,R Brisland,24,7,10.1,N,N,N,N,68,62,1m 2f,8,5, Good To Firm,0,0,6,3,8.0,Y,Flat,Turf,-
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),1,215-455,5,Emily's Eclipse,Billy Loughnane,E A L Dunlop,17,3,9.7,N,N,N,N,70,139,1m 2f,8,5, Good To Firm,72,0,2,4,4.0,Y,Flat,Turf,48
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),5,10-0658,8,Maffeo Barberini,Alec Voikhansky,K Frost,16,4,9.4,N,Y,N,N,57,123,1m 2f,8,5, Good To Firm,70,0,3,5,5.0,Y,Flat,Turf,48
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),2,0115-22,2,Measured Moments,Darragh Keenan,J Butler,44,4,9.9,N,N,N,N,62,216,1m 2f,8,5, Good To Firm,73,1,-1,6,1.0,Y,Flat,Turf,40
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),7,45-469,9,Nakano,R Coakley,H Palmer,16,3,9.7,N,N,N,N,70,94,1m 2f,8,5, Good To Firm,70,0,3,7,6.0,Y,Flat,Turf,46
Leicester,20230708,16:07,Marks Electrical Handicap (Class 5),8,18-8860,0,Flower Of Thunder,Isobel Francis,Mrs C A Dunnett,8,6,9.1,N,N,Y,Y,63,169,1m 2f,8,5, Good To Firm,72,0,-3,8,3.0,Y,Flat,Turf,42
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),13,6236-21,1,Paradias,Hollie Doyle,A King,22,4,9.9,N,N,N,Y,95,299,1m 1f 209y,13,2, Good,112,1,0,1,2.0,Y,Flat,Turf,98
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),2,50-7982,2,Lord Protector,Rossa Ryan,R M Beckett,22,5,9.8,N,N,Y,Y,94,197,1m 1f 209y,13,2, Good,112,1,-1,2,7.0,Y,Flat,Turf,98
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),8,61-4942,2,Majestic,R L Moore,Jack Channon,36,5,9.6,Y,N,N,N,92,195,1m 1f 209y,13,2, Good,107,0,6,3,8.0,Y,Flat,Turf,100
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),3,2114/64,4,Aramaic,Tom Marquand,W J Haggas,22,5,9.4,Y,N,Y,N,90,191,1m 1f 209y,13,2, Good,110,1,-7,4,9.0,Y,Flat,Turf,98
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),7,42111-4,4,Tregony,K Shoemark,C G Cox,27,5,9.5,N,N,Y,N,91,264,1m 1f 209y,13,2, Good,105,1,-8,5,3.0,Y,Flat,Turf,92
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),4,0292-11,1,Mustazeed,Hayley Turner,Harry Eustace,50,5,9.2,N,N,Y,N,88,304,1m 1f 209y,13,2, Good,110,1,-2,6,1.0,Y,Flat,Turf,97
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),9,2213-10,0,Haunted Dream,J P Spencer,E A L Dunlop,15,4,9.1,N,N,Y,N,96,227,1m 1f 209y,13,2, Good,103,0,7,7,5.0,Y,Flat,Turf,88
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),12,08-9417,7,Spirit Of The Bay,William Cox,C G Cox,22,5,9.1,N,Y,Y,N,87,228,1m 1f 209y,13,2, Good,107,1,-5,8,4.0,Y,Flat,Turf,88
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),10,627-457,7,Moktasaab,Andrea Atzeni,W J Knight,30,5,9.6,N,N,Y,N,92,140,1m 1f 209y,13,2, Good,108,0,2,9,10.0,Y,Flat,Turf,102
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),1,2/120-74,4,Yantarni,Jim Crowley,Ian Williams,34,4,9.0,N,N,N,N,86,102,1m 1f 209y,13,2, Good,107,0,-1,10,12.0,Y,Flat,Turf,77
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),11,16568-0,0,Aikhal,Saffie Osborne,J A Osborne,15,4,10.2,N,N,Y,N,102,101,1m 1f 209y,13,2, Good,105,0,2,11,13.0,Y,Flat,Turf,79
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),6,310-410,0,Honiton,W Buick,J & T Gosden,36,4,9.11,N,N,Y,Y,97,220,1m 1f 209y,13,2, Good,108,0,8,12,6.0,Y,Flat,Turf,56
Sandown,20230708,16:15,Coral Play 'Racing-Super-Series' For Free Handicap (Class 2),5,41130-8,8,Postmark,P J Dobbs,M F Harris,21,4,9.1,N,N,Y,N,87,127,1m 1f 209y,13,2, Good,101,1,-20,13,11.0,Y,Flat,Turf,90
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),2,44-3641,1,Chartwell House,David Egan,W J Knight,28,3,8.1,N,N,Y,Y,91,242,7f 37y,9,2, Good,106,2,-8,1,2.0,Y,Flat,Turf,90
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),9,2-62335,5,Abduction,P Mulrennan,J S Goldie,13,5,8.13,N,N,Y,N,86,190,7f 37y,9,2, Good,109,1,-8,2,7.0,Y,Flat,Turf,91
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),6,3-12902,2,Gweedore,R Havlin,K Scott,21,6,9.9,N,N,Y,N,96,191,7f 37y,9,2, Good,107,1,-5,3,6.0,Y,Flat,Turf,87
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),3,705515,5,Boardman,Phil Dennis,T D Easterby,28,7,10.2,N,N,Y,Y,103,230,7f 37y,9,2, Good,106,-1,12,4,3.0,Y,Flat,Turf,83
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),5,1523-39,9,Ramazan,O J Orr,R A Fahey,16,3,8.13,N,Y,N,N,94,104,7f 37y,9,2, Good,110,0,-1,5,9.0,Y,Flat,Turf,83
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),1,7/11140,0,Kingdom Come,R Kingscote,C G Cox,16,4,10.0,N,N,Y,N,101,151,7f 37y,9,2, Good,110,0,3,6,8.0,Y,Flat,Turf,68
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),4,0D4162,2,Liamarty Dreams,Sam James,K R Burke,10,4,9.2,N,N,Y,Y,89,269,7f 37y,9,2, Good,106,2,-8,7,1.0,Y,Flat,Turf,95
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),8,411-125,5,Mount Athos,N Callan,J Tate,7,4,10.2,N,N,Y,N,103,219,7f 37y,9,2, Good,108,-1,9,8,4.0,Y,Flat,Turf,78
Haydock,20230708,16:25,Price Promise At bet365 Handicap (Class 2),7,204-035,5,Safe Voyage,Jason Hart,J J Quinn,56,10,9.1,N,N,Y,Y,97,199,7f 37y,9,2, Good,108,0,7,9,5.0,Y,Flat,Turf,99
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,5,65,5,Mariner,B M Coen,J P Murtagh,20,2,9.7,Y,N,N,N,-,130,7f,6,-, Good,81,0,0,1,1.0,N,Flat,Turf,47
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,1,86,6,Parish Record,R P Cleary,J S Bolger,20,2,9.2,N,N,N,N,-,94,7f,6,-, Good,75,0,0,2,2.0,N,Flat,Turf,42
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,3,-,-,Grand City Hall,R P Whelan,J P Fahey,-,2,9.7,N,N,N,N,-,46,7f,6,-, Good,0,0,0,3,3.0,N,Flat,Turf,-
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,4,-,-,Henry Adams,K K Hennessy,A P O'Brien,-,2,9.7,N,N,N,N,-,46,7f,6,-, Good,0,0,0,4,4.0,N,Flat,Turf,-
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,6,-,-,Shihoku,C T Keane,M O'Callaghan,-,2,9.7,N,N,N,N,-,46,7f,6,-, Good,0,0,0,5,5.0,N,Flat,Turf,-
Naas,20230708,16:30,Irish Stallion Farms EBF Maiden,2,-,-,Versatile,S Foley,Mrs J Harrington,-,2,9.7,N,N,N,N,-,46,7f,6,-, Good,0,0,0,6,6.0,N,Flat,Turf,-
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),1,645413,3,Havana Party,F Norton,I Jardine,30,5,8.12,Y,N,Y,N,64,227,1m 1f 207y,8,5, Good To Firm,89,0,0,1,4.0,Y,Flat,Turf,77
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),7,456531,1,Freak Out,Callum Hutchinson,Gemma Tutty,11,5,9.4,N,N,Y,Y,70,300,1m 1f 207y,8,5, Good To Firm,89,-1,4,2,1.0,Y,Flat,Turf,73
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),6,367771,1,Bringbackmemories,P Hanagan,I Jardine,14,4,9.8,N,N,Y,N,74,207,1m 1f 207y,8,5, Good To Firm,86,-1,7,3,5.0,Y,Flat,Turf,49
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),4,2289-68,8,Solar Joe,D Nolan,R A Fahey,43,5,9.6,N,N,N,N,72,77,1m 1f 207y,8,5, Good To Firm,93,0,-3,4,8.0,Y,Flat,Turf,60
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),5,400338,8,Poet's Dawn,D Allan,T D Easterby,22,8,9.4,N,Y,Y,N,70,173,1m 1f 207y,8,5, Good To Firm,78,-1,3,5,6.0,Y,Flat,Turf,60
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),3,41287-5,5,Oriole,Hector Crouch,R M Beckett,21,4,9.11,N,N,Y,N,77,163,1m 1f 207y,8,5, Good To Firm,87,-1,8,6,7.0,Y,Flat,Turf,76
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),8,03-7722,2,Crown Princess,G Lee,Ollie Pears,18,5,9.7,N,Y,N,N,73,275,1m 1f 207y,8,5, Good To Firm,89,0,-6,7,2.0,Y,Flat,Turf,68
Beverley,20230708,16:37,Weatherbys Global Stallions App Handicap (Class 5),2,1-84314,4,Richard P Smith,C Lee,E A L Dunlop,22,4,9.9,N,N,Y,N,75,240,1m 1f 207y,8,5, Good To Firm,85,0,-14,8,3.0,Y,Flat,Turf,75
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),5,7-3591,1,Al Muzn,J Mitchell,R Varian,21,3,9.9,N,N,N,Y,75,209,7f,8,5, Good To Firm,80,1,-2,1,2.0,Y,Flat,Turf,65
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),8,557712,2,Shot Of Love,Daniel Muscutt,M Appleby,9,3,9.1,N,N,Y,N,67,322,7f,8,5, Good To Firm,80,0,-3,2,1.0,Y,Flat,Turf,67
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),6,2-02587,7,Zabbie,Alec Voikhansky,R Hannon,14,3,9.7,N,N,Y,N,73,127,7f,8,5, Good To Firm,81,0,3,3,6.0,Y,Flat,Turf,53
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),1,4-34430,0,Dashing Dick,R Coakley,W Stone,15,5,10.1,N,N,Y,Y,73,168,7f,8,5, Good To Firm,84,0,1,4,4.0,Y,Flat,Turf,52
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),3,459675,5,Boafo Boy,Nicola Currie,J A Osborne,8,4,9.13,N,N,Y,N,71,169,7f,8,5, Good To Firm,78,0,-3,5,3.0,Y,Flat,Turf,61
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),7,234345,5,Prince Nabeel,Billy Loughnane,Joseph Parr,16,3,9.6,N,N,N,N,72,153,7f,8,5, Good To Firm,77,0,1,6,5.0,Y,Flat,Turf,64
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),2,2270-48,8,Craven,Dane O'Neill,R A Fahey,13,3,9.5,N,N,N,N,71,123,7f,8,5, Good To Firm,82,-1,6,7,7.0,Y,Flat,Turf,51
Leicester,20230708,16:42,Toons Furnishers Handicap (Class 5),4,109-365,5,Revision,Josephine Gordon,K A Ryan,44,3,9.8,N,N,N,N,74,83,7f,8,5, Good To Firm,78,-1,3,8,8.0,Y,Flat,Turf,46
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),1,43-152,2,Tiger Bay,T E Whelan,H Candy,20,3,8.8,Y,N,Y,N,75,213,7f,8,3, Good,96,2,-13,1,5.0,Y,Flat,Turf,80
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),6,341,1,New Business,W Buick,A M Balding,31,3,9.6,N,N,Y,N,87,250,7f,8,3, Good,104,1,2,2,2.0,Y,Flat,Turf,45
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),2,213-064,4,Classic,P J Dobbs,R Hannon,21,3,9.8,N,N,Y,N,89,172,7f,8,3, Good,104,0,4,3,6.0,Y,Flat,Turf,64
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),8,2-511,1,Merlin The Wizard,Hollie Doyle,H & R Charlton,13,3,9.8,N,N,Y,N,89,301,7f,8,3, Good,101,1,3,4,1.0,Y,Flat,Turf,65
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),4,451-716,6,Novus,R L Moore,G L Moore,15,3,9.5,N,N,Y,N,86,248,7f,8,3, Good,101,-1,11,5,3.0,Y,Flat,Turf,68
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),5,2-23315,5,Prospering,Tom Marquand,E Walker,18,3,8.12,Y,N,N,N,79,171,7f,8,3, Good,100,1,-9,6,7.0,Y,Flat,Turf,75
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),3,100-130,0,Scholarship,Rossa Ryan,C G Cox,42,3,9.9,N,N,Y,N,90,129,7f,8,3, Good,102,-1,8,7,8.0,Y,Flat,Turf,62
Sandown,20230708,16:50,Coral Racing Club Handicap (Class 3),7,46-410,0,Empty Metaphor,Andrea Atzeni,Mohammed Khalifa Al,14,3,9.5,N,N,Y,N,86,227,7f,8,3, Good,96,-2,2,8,4.0,Y,Flat,Turf,68
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,U2261-1,1,Charlie Luciano,L A McKenna,N Meade,20,4,11.1,N,N,Y,N,116,315,2m 188y,8,-, Good,117,0,7,1,1.0,N,Jump,Turf,89
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,-,-,All Ways And Ever,C D Maxwell,T G McCourt,24,4,10.7,N,N,N,N,-,38,2m 188y,8,-, Good,0,0,24,2,8.0,N,Jump,Turf,-
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,083-321,1,Mister Wilson,K M Donoghue,G P Cromwell,33,4,11.6,N,N,N,N,112,244,2m 188y,8,-, Good,122,0,-1,3,2.0,N,Jump,Turf,112
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,-,-,Rene Artois,A P Kelly,J Nash,267,4,11.0,Y,N,N,N,-,49,2m 188y,8,-, Good,0,0,22,4,7.0,N,Jump,Turf,-
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,5231-15,5,Calico,B W Harvey,G Elliott,39,4,11.3,Y,N,N,N,112,185,2m 188y,8,-, Good,121,0,11,5,3.0,N,Jump,Turf,110
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,3173U-4,4,Gordons Aura,J W Kennedy,G Elliott,55,4,11.6,N,N,N,N,117,154,2m 188y,8,-, Good,121,0,19,6,4.0,N,Jump,Turf,108
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,-,-,I Am The Sea,J J Slevin,P M Cloke,26,4,11.0,N,N,N,N,-,62,2m 188y,8,-, Good,49,0,-5,7,6.0,N,Jump,Turf,15
Bellewstown,20230708,16:55,Bar One Racing Quick Deposit & Withdraw Novice Hurdle,-,60,0,Wayne R Walker,S W Flanagan,D Kinsella,28,4,11.0,N,N,N,N,-,89,2m 188y,8,-, Good,47,0,-2,8,5.0,N,Jump,Turf,-
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),2,162442,2,Man Of Eden,Harry Davies,H & R Charlton,9,3,9.2,N,N,N,N,83,218,7f 37y,11,3, Good,99,1,2,1,3.0,Y,Flat,Turf,93
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),11,65164,4,American Affair,William Pyle,J S Goldie,24,3,8.4,Y,N,Y,N,70,155,7f 37y,11,3, Good,100,1,-15,2,9.0,Y,Flat,Turf,83
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),7,1-32,2,Nails Murphy,P Cosgrave,R Hughes,15,3,9.2,N,N,Y,N,83,271,7f 37y,11,3, Good,103,1,-4,3,1.0,Y,Flat,Turf,91
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),6,32-3742,2,Bussento,Charles Bishop,Eve Johnson Houghton,21,3,9.4,Y,N,N,N,85,212,7f 37y,11,3, Good,101,0,6,4,4.0,Y,Flat,Turf,90
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),9,11,1,Johnny James,Frederick Larson,M Appleby,25,3,9.6,N,N,N,N,87,256,7f 37y,11,3, Good,100,2,-2,5,2.0,Y,Flat,Turf,43
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),4,144-81,1,Bajan Bandit,Sam James,Grant Tuer,24,3,8.13,N,N,Y,Y,80,192,7f 37y,11,3, Good,100,2,-9,6,5.0,Y,Flat,Turf,74
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),5,19-4402,2,Prairie Falcon,David Probert,M Dods,7,3,8.11,N,N,Y,N,78,171,7f 37y,11,3, Good,102,2,-12,7,7.0,Y,Flat,Turf,96
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),10,23-2104,4,River Usk,David Egan,R A Fahey,8,3,8.8,N,N,Y,N,75,138,7f 37y,11,3, Good,99,1,-8,8,10.0,Y,Flat,Turf,85
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),8,2118-20,0,Catch The Paddy,Kevin Stott,K A Ryan,21,3,9.1,N,N,N,N,91,162,7f 37y,11,3, Good,100,-1,8,9,8.0,Y,Flat,Turf,74
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),1,168-260,0,Hectic,S M Levey,R Hannon,42,3,9.9,N,N,N,N,90,47,7f 37y,11,3, Good,102,-1,8,10,11.0,Y,Flat,Turf,69
Haydock,20230708,17:00,Best Odds Guaranteed At bet365.com Handicap (Class 3),3,31-8,8,Lady Mojito,O J Orr,R A Fahey,18,3,8.12,N,N,Y,N,79,189,7f 37y,11,3, Good,98,2,-4,11,6.0,Y,Flat,Turf,88
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,4,417-61,1,Vernet,H J Horgan,J P O'Brien,22,3,9.5,N,N,Y,N,96,237,7f,6,-, Good,111,0,10,1,2.0,N,Flat,Turf,86
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,3,75-8440,0,Clever And Cool,R P Cleary,J S Bolger,48,3,9.5,N,N,N,N,94,96,7f,6,-, Good,103,0,3,2,6.0,N,Flat,Turf,88
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,5,6-110,0,Red Letter Bray,C T Keane,M O'Callaghan,42,3,9.1,N,Y,N,N,88,160,7f,6,-, Good,97,0,2,3,4.0,N,Flat,Turf,75
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,6,150-19,9,Winemaker,G M Ryan,Diego Dias,10,3,9.1,Y,Y,Y,N,79,241,7f,6,-, Good,89,0,12,4,1.0,N,Flat,Turf,52
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,1,63110-,-,Pandora Lovegood,G F Carroll,J G Murphy,286,3,9.5,N,N,Y,N,88,200,7f,6,-, Good,95,0,3,5,3.0,N,Flat,Turf,81
Naas,20230708,17:05,TRM Supplements - Power Your Performance Race,2,4,4,Go Sioux Me,B M Coen,J Nash,10,3,9.5,N,N,N,N,-,123,7f,6,-, Good,88,0,-3,6,5.0,N,Flat,Turf,18
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),3,8-52024,4,Ribkana,D Allan,T D Easterby,16,3,8.11,N,N,N,N,48,180,1m 1f 207y,8,6, Good To Firm,68,0,-3,1,2.0,Y,Flat,Turf,57
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),6,5P67-97,7,Act Of Will,G Lee,D Brooke,14,3,9.9,N,N,N,N,60,47,1m 1f 207y,8,6, Good To Firm,62,0,7,2,7.0,Y,Flat,Turf,49
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),1,720381,1,Ski Jump,D Nolan,R A Fahey,11,3,9.5,N,N,N,Y,56,241,1m 1f 207y,8,6, Good To Firm,70,0,-2,3,1.0,Y,Flat,Turf,36
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),4,0-507,7,Beyond Beauty,J P Sullivan,A Keatley,16,3,8.9,N,N,N,N,45,28,1m 1f 207y,8,6, Good To Firm,57,0,0,4,8.0,Y,Flat,Turf,33
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),5,0-305,5,O' Dells Star,C Lee,K R Burke,17,3,9.8,N,N,N,N,59,77,1m 1f 207y,8,6, Good To Firm,70,0,2,5,5.0,Y,Flat,Turf,43
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),8,6758,8,Rajawail,Faye McManoman,B Rothwell,11,3,8.9,N,N,N,N,45,70,1m 1f 207y,8,6, Good To Firm,55,0,-3,6,6.0,Y,Flat,Turf,35
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),2,4-3237,7,Keeponbelieving,Hector Crouch,Liam Bailey,37,3,9.11,N,N,N,N,62,101,1m 1f 207y,8,6, Good To Firm,66,0,0,7,3.0,Y,Flat,Turf,45
Beverley,20230708,17:12,Weatherbys Bloodstock Pro Handicap (Class 6),7,565,5,Mascani,Benoit D L Sayette,Grant Tuer,63,3,9.8,N,N,N,N,59,83,1m 1f 207y,8,6, Good To Firm,64,-1,5,8,4.0,Y,Flat,Turf,47
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),5,131972,2,Nuthatch,Nicola Currie,J A Osborne,22,3,9.12,N,N,Y,N,72,205,6f,12,5, Good To Firm,77,0,1,1,7.0,Y,Flat,Turf,70
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),12,616331,1,Annie Law,Daniel Muscutt,J R Fanshawe,20,3,9.2,N,N,Y,N,62,276,6f,12,5, Good To Firm,75,1,-2,2,2.0,Y,Flat,Turf,59
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),2,3-47351,1,My Delilah,Billy Loughnane,A Wintle,43,3,9.1,N,N,Y,N,70,236,6f,12,5, Good To Firm,79,1,2,3,6.0,Y,Flat,Turf,42
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),9,34-8816,6,Bonkersinabundance,Aidan Keeley,R Varian,12,3,9.4,N,N,Y,N,64,254,6f,12,5, Good To Firm,77,1,0,4,4.0,Y,Flat,Turf,53
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),6,23-16,6,Momaer,Josephine Gordon,D M Loughnane,171,4,10.0,N,N,N,N,68,153,6f,12,5, Good To Firm,71,0,11,5,8.0,Y,Flat,Turf,41
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),4,525821,1,Madame Fenella,Darragh Keenan,D Shaw,16,4,9.1,N,N,Y,N,64,322,6f,12,5, Good To Firm,76,0,10,6,1.0,Y,Flat,Turf,51
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),1,847-15,5,Beautron,Barry McHugh,T D Easterby,20,3,9.2,N,N,Y,N,62,257,6f,12,5, Good To Firm,78,1,-2,7,3.0,Y,Flat,Turf,47
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),8,3540-86,6,Vaunted,William Carson,J G M O'Shea,20,4,9.11,N,N,N,N,65,100,6f,12,5, Good To Firm,74,0,3,8,10.0,Y,Flat,Turf,31
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),10,291093,3,Delagate The Lady,Liam Wright,R Brisland,16,7,8.11,N,N,Y,N,50,140,6f,12,5, Good To Firm,76,0,10,9,9.0,Y,Flat,Turf,48
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),3,642513,3,Eponina,Theodore Ladd,M Appleby,9,9,9.13,N,Y,N,N,67,237,6f,12,5, Good To Firm,74,0,7,10,5.0,Y,Flat,Turf,68
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),11,73-4389,9,Pending Appeal,J Mitchell,C Hills,67,3,9.5,N,N,Y,N,65,100,6f,12,5, Good To Firm,77,0,4,11,11.0,Y,Flat,Turf,47
Leicester,20230708,17:17,A & J Sectional Buildings Fillies' Handicap (Class 5),7,00-608,8,Fitzroy River,Dane O'Neill,H Candy,39,3,9.0,N,N,N,N,60,46,6f,12,5, Good To Firm,73,0,-4,12,12.0,Y,Flat,Turf,17
Sandown,20230708,17:25,Coral 'Get Closer To The Action' Handicap (Class 4),8,6-52133,3,Orchestra,W Buick,E A L Dunlop,15,3,9.8,N,N,Y,N,79,205,1m 1f 209y,10,4, Good,90,0,-1,1,3.0,Y,Flat,Turf,84
